Customer Id,Emp Title,Emp Length,Home Ownership,Annual Inc,Annual Inc Joint,Verification Status,Zip Code,Addr State,Avg Cur Bal,Tot Cur Bal,Loan Id,Loan Status,Loan Amount,State,Funded Amount,Term,Int Rate,Grade,Issue Date,Pymnt Plan,Type,Purpose,Description
YidgV1x4MTVceDFlXHhmY1x4ZTJceGE5XHhiZDc5RCFOPVx4OWNceGM5XHhkZVx4YmNceDlmXHg5ZFx4MWY7Klx4ZjNceDBjXHhmYjpfXHgwOGpceGIxXHhkMSc=,Supervisor ,10+ years,MORTGAGE,84000.0,,Not Verified,553xx,MN,4503.0,49537.0,212714,Current,23000.0,MN,23000.0, 60 months,0.124,8,19 October 2019,False,Individual,debt_consolidation,Debt consolidation
Yic4Ulx4ZjVceGJlXHhjYyY9WnhceGQyXHhhNTVceGJlXHhjY1x4OTRceGMzXHgwODtceGUxXHhlYlx4ZGNceDA1XHhiY1x4YzR+XHhhM1x4MTVceDEyXHg4Nlx4Y2JceDk4XHg5MCc=,Registered Nurse,5 years,RENT,56000.0,,Not Verified,360xx,AL,4130.0,41298.0,47304,Current,6050.0,AL,6050.0, 36 months,0.0699,1,17 January 2017,False,Individual,credit_card,Credit card refinancing
YidFXHhhZn5ceGUzXHhhMlx4ZDEqXHhlZFx4Y2F9M1x4N2ZZXHhlZVx4YTk/XHhjMylceGUyQy5QXHhlMFx4YjU2XHhhMlx4YzF3PVx4MDZpYCc=,Accountant Manager,7 years,MORTGAGE,80000.0,,Source Verified,917xx,CA,15761.0,236419.0,122110,Fully Paid,12000.0,CA,12000.0, 36 months,0.1335,12,14 September 2014,False,INDIVIDUAL,credit_card,Credit card refinancing
YidceGI0XHhmOFx4ZmNceDFiXHhiNFx4ODNceDhka1UqXHgwZlx4ZDNDXHhlMFx4MGJceGIyXHg5YzMvJGJceGE1Mlx4MTNceGE0XHhlNlx4YzlceGJmZVx4ZDMjXHQn,St lucie county fire district,5 years,MORTGAGE,45000.0,,Verified,349xx,FL,11443.0,160206.0,183713,Fully Paid,19000.0,FL,19000.0, 36 months,0.1114,9,13 February 2013,False,INDIVIDUAL,debt_consolidation,consolidation
YidUXHg4Y1x4ZjIyXHg5MFx4OGFceDFheFx4ODgpLnFceDliTlx4Y2RceDAxKiQuXHg5NDF2XHhiMjp3fVx4YjJceGIwJSNzPic=,Registered Nurse,10+ years,MORTGAGE,45000.0,,Source Verified,241xx,VA,9297.0,102263.0,20391,Fully Paid,4100.0,VA,4100.0, 36 months,0.0917,9,15 October 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGVkXHgwYlx4Y2NceDhmXHgxYVx4MTlfUH5ceGJmXHhmN2VceGQyTTNXdlx4YzhceGRkXHhjMjNbXHg5Y1x4MWYxXHg4ZC5ceGUyPW1aXHgwMCc=,Sales,10+ years,MORTGAGE,58000.0,,Source Verified,189xx,PA,26213.0,288344.0,41926,Fully Paid,6000.0,PA,6000.0, 36 months,0.1015,7,14 May 2014,False,INDIVIDUAL,home_improvement,Home improvement
YidceDk4XHgxMXRWXHgxYnZceGNkfDlEXHhmNU5cblx4MDFceGM2XHgxY1VuOGRceGI4XHgxZWVYal1aXHhmOVx4ZjVyXHhhZlx4ODkn,Manager,8 years,RENT,78000.0,,Source Verified,486xx,MI,2271.0,36338.0,17105,Fully Paid,4000.0,MI,4000.0, 36 months,0.0726,3,15 June 2015,False,Individual,debt_consolidation,Debt consolidation
YicyZTdFXHhlYkNceGI3XHgxMFx4YTVceGM5XHhiOFx4N2ZceGYzXHhkMFx4MTlceGNmN1x4ZGRceGM0XHhhNCA0d0UuYlx4MTFHXHg3Zlx4MTJVXHg5Nyc=,Marketing,10+ years,MORTGAGE,110000.0,215000.0,Not Verified,570xx,SD,46998.0,563976.0,203395,Current,20650.0,SD,20650.0, 60 months,0.1198,8,18 March 2018,False,Joint App,credit_card,Credit card refinancing
YidOXHgxNFx4ZGNceGQzSzZceDA1XHg5Y0BceGQ5XHg4ZFx4ZmJrXHhiMlx4MDJceDFkdkoxQVx4Zjk+XHhmOFx4OWZceDliN1x4OTZPXHhhM2lceGZmXHgwZSc=,Director of AR-HR-Payroll-Benefits,10+ years,RENT,75000.0,,Not Verified,451xx,OH,3167.0,38009.0,101079,Current,10000.0,OH,10000.0, 60 months,0.1349,13,17 April 2017,False,Individual,debt_consolidation,Debt consolidation
YidceGQ2XHhiYlx4OTFcdFx4ZmNceGZkZlZceDg1XHgwM1x4ZGVrXHgwZlx4ZmJceGI0XHhiMFx4ODdgaFx4YTdceDgwXHg5Mlx4YTRceDBiXHhlZWxceGRiXHgwN1x4ZjdeXHgwY1x4ZTcn,Principal Technical Program Manager ,2 years,MORTGAGE,235000.0,,Source Verified,988xx,WA,95548.0,477739.0,72943,Fully Paid,8500.0,WA,8500.0, 36 months,0.1774,11,19 August 2019,False,Individual,home_improvement,Home improvement
YidceDhkeVx4YjRWXHhlY1x4MGJceDE4XHhjNFx4ZmRceGUyXHhkN1x4OTRceGRkXHhjYi9BOiBceDEzXHhmM1JceGIwMFx4ZDRceGMxR0dceDg5XHg4M1x4Y2NceGQ0dyc=,,,OWN,65000.0,,Verified,770xx,TX,20153.0,141070.0,7644,Current,2500.0,TX,2500.0, 36 months,0.1499,14,17 April 2017,False,Individual,other,Other
YidceGE3XHhmNHZceGVkJFx4ZTNceGNiOVx4YmRceGNjXHhmYVx4OGJceGE1XHhhYVx4YTE8Z1x4MDBceGM0XHg5MVx4ZWJCXHgxN1x4YTZceGJlXHhmMFx4ODNceGZiOzB0Xic=,,,RENT,41688.0,,Verified,690xx,NE,3646.0,29166.0,105819,Late (31-120 days),10450.0,NE,10450.0, 60 months,0.3084,33,17 June 2017,False,Individual,debt_consolidation,Debt consolidation
YidceGM0XHg5NWpeUUIkXHg4Y1x4YTBceGFkSFx4MWNceGJlKFx4ZWVceGU1XHg5OVx4YTdceGI5flx4YWFLXHhjOU1ceDgwXHhjZFx4ZTV8XHhkYVx4ZGVceDk1XHgxOSc=,bank manager,3 years,RENT,90000.0,,Verified,951xx,CA,8404.0,67233.0,208936,Fully Paid,22000.0,CA,22000.0, 36 months,0.1153,7,15 September 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGQyelx4ZjZceDkzXHgwOEdceGRmXHgwNFx4ZTFceDhmXHhlODBKdVx4YTJceGQyXHhhN1x4MDNceGY5XHhiOTpceDdmXHhmMFx4YjFceDhlfVx4YTVceGI3LFx4MWU4Xic=,Business Development Officer,2 years,RENT,47500.0,,Verified,300xx,GA,2321.0,34822.0,153949,Charged Off,15000.0,GA,15000.0, 36 months,0.1849,20,16 January 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceGQ0VFx4ZDdRLVx4ZTBceDg1XHhjN1x4YjhceGU0XHhjMlx4YzhceDAwXHg4YnFcdFx4MTllZVx4ZDBceDAwXHgwMlx4YTBceGUxXHg5ZlZceDg5XHgxNlx4MTYrXHgxMWYn,Office Manager/Receptionist,2 years,RENT,55000.0,,Not Verified,770xx,TX,1587.0,20640.0,10996,Current,3000.0,TX,3000.0, 36 months,0.1349,15,17 February 2017,False,Individual,vacation,Vacation
YidceGI5VTU0TktceGRiXHg3Zlx0Olx4ODB0fWUxXHg4ZFx4OWY6XHhkYVx4ZjBLeVx4ZDhceDgzXHhiMVdceGUwXHhjZVx4ZGFceGQzXHhlMVx4MWUn,Pre-press tech,10+ years,MORTGAGE,49000.0,66000.0,Source Verified,207xx,MD,20423.0,245073.0,86495,Fully Paid,10000.0,MD,10000.0, 36 months,0.0799,3,17 March 2017,False,Joint App,credit_card,Credit card refinancing
Yidcblx4OThaXHhlY3NceGNhXHhlMlx4YWNceGU1XHg4Y1x4OWRceDBiOFx4ZTFceDk0XHhjNjtceGY3XHgwMlx4YzRceGQzXHhhMlx4ZmFceDlmOTUtXHgwMFx4YjhceGFhXHhmNFx4MTMn,Process technician,4 years,RENT,88000.0,,Verified,951xx,CA,3640.0,36395.0,5104,Fully Paid,2000.0,CA,2000.0, 36 months,,18,16 January 2016,False,INDIVIDUAL,other,Other
YidceGRiQitSbVx4MThtICtceDBiXHhkN1x4ZWZTd1x4ZDhnXkFceGQ1XHhhMlx4YTJceDhiXHhjZlx4MGVceDhiXHgxMzR7XHhhMlx4YjY5XHg4NCc=,Property Manager,9 years,RENT,90000.0,,Source Verified,208xx,MD,3664.0,14656.0,143736,Current,14550.0,MD,14550.0, 60 months,0.1786,17,15 September 2015,False,Individual,debt_consolidation,Debt consolidation
YidceDhjXHhiZVx4MGJrXHhkNFx4ODVceDBlXHhiNFx4ZmFceGQ1XHhkN2hceGRlXHg4Ylx4Y2FceDBiXHhmYVx4YzV3REIpXHhjMFx4ZjdceDhhXHhlMVx4YzR3Plx4OGZceDEzXHg5Nyc=,Sales Manager,2 years,OWN,86000.0,,Verified,770xx,TX,11369.0,136427.0,123785,Current,12000.0,TX,12000.0, 36 months,0.1806,20,18 January 2018,False,Individual,debt_consolidation,Debt consolidation
YiJceDk0J1x4YmI8NVx4OGRceDg4Qlx4YjZmXHhiN1x4Y2JEXHgwNlx0NTlceGMxXHg4ZFx4YzU7SVx4YjY/XHhjNDxeclx4ZjM8TV4i,Aircraft Technician,7 years,OWN,104000.0,,Not Verified,856xx,AZ,16419.0,65676.0,148093,Current,15000.0,AZ,15000.0, 36 months,0.0819,4,19 December 2019,False,Individual,debt_consolidation,Debt consolidation
YidceGRlXHhjZENceDkwXHg4M1x4MTJceGFkY1x4YTVZRlx4ZWJfXHhjYVx4ZmRceGViPFx4ZjhlXHg4NEBceDk3XHhjZVx4MGN7XHgxYnFceGFlI1x4OTVOXHhiMSc=,program coordinator,10+ years,MORTGAGE,85000.0,,Source Verified,080xx,NJ,19136.0,191361.0,252893,Late (16-30 days),35000.0,NJ,35000.0, 60 months,0.1229,14,15 October 2015,False,Individual,debt_consolidation,Debt consolidation
YidCXHhkMVx4YzV4XHhjZVx4YTgtWSJceGU1RSNceGJhXHg4NVx4ZDlceGVkfVxuJFx4ZWRceDg2XHhlMlx4Y2V3XHhmYlxcXHgwN1x4ZDVceDk3ZCVAJw==,Sales manager ,10+ years,RENT,45000.0,,Verified,263xx,WV,868.0,1735.0,186805,Current,20000.0,WV,20000.0, 36 months,0.1131,7,18 December 2018,False,Individual,debt_consolidation,Debt consolidation
Yid8XHhiMV1faVx4ZTVceDA3QVx4ZDFceGEyZVx4ZTRvXHhiYiJEXHhiYVx4ZmNceDk1XHgwOFx4ZmQsXHhhNFx4ZWRceGRjXHg5MV8hdmkjcyc=,RN,10+ years,MORTGAGE,140000.0,,Not Verified,913xx,CA,39943.0,359485.0,222907,Current,25000.0,CA,25000.0, 36 months,0.0699,5,17 February 2017,False,Individual,home_improvement,Home improvement
Yid5SFx4ZmVceDg5XHhmN1xcXHg5NDJceGRiVSBgXHg4MVx4YzErKElNeVx4YzVceGYyRVx4YmRceDE2XHgwMVx4ZTVJXHhmYVx4ODBceGQ2alx4OTMn,Account Executive,10+ years,RENT,76000.0,,Verified,070xx,NJ,6820.0,54562.0,82000,Current,10000.0,NJ,10000.0, 36 months,0.1699,16,16 December 2016,False,INDIVIDUAL,other,Other
YidceGJkflx4MDdceGE1XHhlMDNceGU1L1x4MDJGXHgwNFx4ZjhlXHg5NFx4OGZCXHhkNWhceGQ0XHRceGYzLVx4YzRMNVx4ZmJVRVx4OWQgXHgwM1x4OWMn,Parts clerk ,1 year,MORTGAGE,50000.0,,Not Verified,782xx,TX,60.0,239.0,37911,Current,5600.0,TX,5600.0, 36 months,0.1504,14,18 April 2018,False,Individual,major_purchase,Major purchase
YidceDdmXHhmYlx4OGNZXHhhYlx4ZGFceDBmXHg4OVx4YTBBXHg4MjkwXHgxOFx4ZjNceDhlXHgwN1x4YTVBZlx4ODVHXHhjM1x4YzFceGM2Nlx4YWEuXHgwMVx4OGROXHhhOCc=,"FactSet Research Systems, Inc.",6 years,MORTGAGE,110764.0,,Source Verified,786xx,TX,19501.0,292508.0,250314,Fully Paid,32000.0,TX,32000.0, 60 months,,16,13 June 2013,False,INDIVIDUAL,debt_consolidation,Debt Consolidation
YidceGRlXHgxZFJ6XHg5YSxceGM3JVxyPyxceGNhXHhiOFx4YzVceGU5XHhmMlx4OTVceDAzXHhmM1x4OWRceGI5XHhjMVx4Y2QpKlx4MWVceDAwd1x4ZGIiclx4YmEn,owner,10+ years,MORTGAGE,120000.0,,Verified,600xx,IL,40109.0,521415.0,242577,Current,30000.0,IL,30000.0, 36 months,0.1601,15,18 April 2018,False,Individual,debt_consolidation,Debt consolidation
YidPXHhjNzZceGQ0XHhjMlx4MGJceGE0XHhkNVx4OWJceDBiV3ZceDg3XHgxYVx4YzJceGY3XCdtXHhkOFx4YTVceGE5XHgwNFx4YzRceGI3XHgwYlx4ODMiXHhiNVx4Y2JceGQ5ZVx4Yjkn,IT Vendor Analyst,3 years,RENT,75000.0,,Source Verified,972xx,OR,5349.0,26745.0,172407,Current,17000.0,OR,17000.0, 36 months,0.0819,1,19 November 2019,False,Individual,debt_consolidation,Debt consolidation
Yic7XHhlY05ceGE2dVx4YjlceGQzXHgxMVx4YTFceGYwXHgxOVx4ZWNceGU3JVx4MTRceDhhXHhkNlBOXHhkOVx4MWJcdFx4ZDZceGQ3XHhiYlx4OWNceDg3cFx4YzJrXHhiN1xyJw==,Vice President ,3 years,MORTGAGE,125000.0,,Verified,750xx,TX,95877.0,479387.0,264789,Current,40000.0,TX,40000.0, 36 months,0.0611,5,18 July 2018,False,Individual,credit_card,Credit card refinancing
YidceDg1XHgxYVx4Y2VceDE2UT5ceDkwfENceGI1XHhlMlx4OGIoXHhjZlx4Y2NnIVx4ODBceGVjXHg5YVx4YjlceGM0XHhlYUpOXHhhM2Y8XHg5ZGl5XHhkNCc=,team lead,1 year,RENT,66000.0,,Verified,209xx,MD,886.0,17713.0,179483,Current,18000.0,MD,18000.0, 60 months,0.1033,9,19 July 2019,False,Individual,debt_consolidation,Debt consolidation
YidceGNhXHhkYlx4ZWNceDlmXHgwYih8XHgxMlx4YTFceDA2XHhlOERceDhiXHgxN1x4MDJ9cVx4YmZceDA2TVx4YWRceGExXHhjZVx4ZTNceGFhXHg5Ylx4ZmNceDhmaFx4OTBceDFhXHg5Myc=,Sergeant,9 years,MORTGAGE,40000.0,,Verified,433xx,OH,12220.0,158861.0,169561,Fully Paid,16000.0,OH,16000.0, 60 months,0.2788,34,15 December 2015,False,Individual,debt_consolidation,Debt consolidation
YidKWFx4ZmNceGIwbVxcXHhkMi1ceDhhXHhhYXdceDg3Jlx4YmZJXHhkYXVceGVmXHhjZlx4Yjg3XHhjNFBceDEyaCY9XHgxMVx4ZDBCXHgxNVYn,Regional Project Mgr.,10+ years,MORTGAGE,55000.0,,Verified,676xx,KS,18591.0,185909.0,151598,Current,15000.0,KS,15000.0, 36 months,0.1262,14,18 January 2018,False,Individual,credit_card,Credit card refinancing
YidceGUxTFx4Y2RceGJlXHg5YVx4YzQ8eVRceGY4I1x4YTlrR3hXQ1x4YjgwXHhlNVx4YWZBXHhjODpceGRlXHhlN1x4YzhceGNmbVx4YWZJXHhhZCc=,Administrative Assistant,8 years,RENT,43501.34,,Source Verified,774xx,TX,4307.0,30152.0,44264,Fully Paid,6000.0,TX,6000.0, 36 months,0.1299,6,14 March 2014,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YiJceDA4XHhkMVx4YjdeXHgxYjFceGM1K1x4ZDAzPlx4OWNceGU5S1NceGE4fVRceDk4XHhhYlRceDg5YjohXHg5MSdceDgxTjBceGU1ZSI=,cnc machinist,3 years,RENT,46000.0,,Verified,951xx,CA,1177.0,16477.0,91618,Late (31-120 days),10000.0,CA,10000.0, 36 months,0.1148,6,16 January 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceDkwXHhkZlx4ZTdceGFhXHhiYVx4ZWNceGZjeUdceGZiIVx4ZThceDlmJmFceDgxXHhmNj1ceDEzXHhhOVx4ZjhceGRjXHg4NVx4OTVceGM3XHgxYWpceGVmXHgxNVx4ODhceDk0XHgwYic=,,< 1 year,RENT,40000.0,,Source Verified,029xx,RI,284.0,6247.0,7223,Current,2500.0,RI,2500.0, 36 months,0.1047,6,18 October 2018,False,Individual,debt_consolidation,Debt consolidation
YicoLnZRXHg4N0s4dFx4MTRceGFkVWxbT1x4YWFceDlmWlx4YzIhdXlceGEzXHhiNFx4YjFceGNkXWRRNlx4OTFpXHg4NCc=,Supervisor,10+ years,RENT,50000.0,,Verified,936xx,CA,3230.0,35533.0,44833,Fully Paid,6000.0,CA,6000.0, 36 months,,15,14 October 2014,False,INDIVIDUAL,credit_card,Credit card refinancing
YidceGM5PzRceGVkYFx4ZDVceGRhXHgwMlx4YzQ1XHg5NVx4Y2JceGUwOzpceGZmXHgwN1x4MTlvXHgxMVx4ZDVceGU1XHhlMEBceDhlXHg5Ylx4MDFceGIzXHhiZVx4YzRxKSc=,CSR,1 year,RENT,32000.0,,Not Verified,952xx,CA,4848.0,38787.0,64946,Current,8000.0,CA,8000.0, 36 months,0.1047,8,18 September 2018,False,Individual,debt_consolidation,Debt consolidation
YidceGU0XTFceDdmXHgwMVx4MGIvPnFDflx4ODNceGRiXHhhNlx4ZThxXHhmY217alx4OGV1XHhiMVx4MDEvXHgwNGluL1x4MGJcblx4YjUn,Billing Associate ,< 1 year,RENT,30000.0,,Source Verified,322xx,FL,482.0,13489.0,40,Current,1000.0,FL,1000.0, 36 months,0.0532,1,16 October 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
Yic0XHg5NyRceDkyQz1ceDk3IWRceGU5ZSRhTlx4OGNceGE4O3NceGZkXHg5ZFx4N2ZceGViZlx4ZmRceDg3blx4ZDFceDg3XHgxOVx4ZjhceDA4YCc=,House manager ,10+ years,MORTGAGE,80000.0,,Not Verified,377xx,TN,7231.0,79544.0,25527,Current,5000.0,TN,5000.0, 36 months,0.0646,4,18 December 2018,False,Individual,credit_card,Credit card refinancing
YidceGFiXHg5ZVx4ZTBceDhhXHhkMFx4ZTNcXFx4MWRceGRhMj5ceDgwc1x4YTBceDk2Ulx4MWFceGFjNWRceGFlXHg5MVx4ZmZGXHgwMFx4ODl8XHhiZVx4ZWItXHgxN3kn,IT Admin,5 years,RENT,78000.0,,Not Verified,113xx,NY,1831.0,20142.0,165400,Current,16000.0,NY,16000.0, 36 months,0.1474,15,19 March 2019,False,Individual,credit_card,Credit card refinancing
YidceDFkbFx4ZjhceGU3XHg4NjRceDlma1x4ZmRceGY1XHg5OFFceDhhXHhmOFx4ZThceGVmbFNceGE1XHg5MWVceGExLFx4MDVceDBjXHhiMTxceDFiXHhlYnNceGM5Yyc=,Owner/Operator,3 years,MORTGAGE,55000.0,,Verified,486xx,MI,4809.0,38469.0,202090,Current,20000.0,MI,20000.0, 60 months,0.2529,24,16 August 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YiJceGM2XHg4ZUpceGJkXHhkNlx4YWJFUCduZ1x4OTZcdFx4YWRceGY1bUBceGNhXHhlZVRuXHg4Nlx4YjFceDljXHg4NWhzXHg5Ylx4MGZceGYwK1x4MTQi,contact representative,1 year,RENT,55000.0,,Not Verified,322xx,FL,25902.0,233117.0,96121,Current,10000.0,FL,10000.0, 36 months,0.1474,15,19 March 2019,False,Individual,debt_consolidation,Debt consolidation
Yic5XHgwNi5ceDBmXHhiY1x4MWQ/XHhkM2RceGY2XHhhYkhaXHhjZD9lS1x4YmVceDE2I1x4ZGZceGQ2XHgxMlx4YThceDdmaFx4MGVJcFx4YWFKSic=,patchline operator,10+ years,MORTGAGE,35000.0,,Source Verified,238xx,VA,2987.0,50777.0,5441,Current,2000.0,VA,2000.0, 36 months,0.234,23,18 November 2018,False,Individual,home_improvement,Home improvement
YidceDhialx4YjdqXHgwMmNceGU5XHhkM2NceGJjVS5ceGEzXHhmMlx4YmVceGIzTmhceGUxW1x4ZjlceGQ1XHhjNVx4YmFceGVlb1BceGZmXHg5MVx4ZjRCXHhkNSc=,Central loan processing paralender,2 years,RENT,28000.0,,Verified,729xx,AR,5711.0,131355.0,43146,Current,6000.0,AR,6000.0, 36 months,0.1149,10,17 January 2017,False,Individual,credit_card,Credit card refinancing
YidXVXZceGQ2JVx4ZDhceDlkRElCXHhhZlxcS1x4OTlceDhiXHhiOFx4YzUsRCRaXHhhYVx4ZjZXXHg4Y1VbXHgxMlx4ODlceGVielx4OTIn,travel sales manager,1 year,RENT,85000.0,,Source Verified,906xx,CA,1813.0,12694.0,139364,Current,14000.0,CA,14000.0, 36 months,0.1474,14,19 March 2019,False,Individual,debt_consolidation,Debt consolidation
YidAeSMxXHg4Ylx4YjJceGM5XHhmNDhceDA4LktcXFNceDEwXHg5MFx4Y2Mzblx4MWZceDE4dlxcXHg4OVx4YmNceDFlWylceDEwLi5ceGQ2Jw==,City Carrier,10+ years,MORTGAGE,69000.0,,Verified,907xx,CA,28491.0,484355.0,80459,Fully Paid,9600.0,CA,9600.0, 36 months,0.1727,19,16 January 2016,False,INDIVIDUAL,credit_card,Credit card refinancing
YidceGVhXHhhMVx4MTdceDE4UldPXHhkOVx4ZjdceGNjXHgxOFx4MGZceDA1c0dceDAwXHhkMlx4MTZceDEyflx4Y2JqXHhmN1x4ZGNceGQ0Jlx4ZThceDAzXHg5OVx4MWZeXHhiNic=,VP of Production,6 years,RENT,240000.0,,Source Verified,902xx,CA,8449.0,76044.0,240992,Current,30000.0,CA,30000.0, 36 months,0.0839,8,16 June 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YicmXHhiN1x4YzFXXHhlMixceGJmX1x4ZjIqXHg4MyRceGE1XHgwNVx4ODlceGU1SFx4OGFceGViQ1RfXHg5YVx4MWNxX29ceGJhMVx4YjBceDBmVCc=,Letter Carrier,10+ years,MORTGAGE,64000.0,,Verified,612xx,IL,12215.0,73291.0,171390,Current,16800.0,IL,16800.0, 60 months,0.0739,5,16 April 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YicqXHhjZFx4ZmI8NVx4OGFceGE1XHhkYlx4MDhceDFkXHhhNVxuXHg4OVx4YjJceDhkSFx4ZDBceGY3Plx4ZmFweVlcclx4ZDlceGU4XHg4NFx4Y2VceDEzXHhhYlx4YTY2Jw==,Round Rock Independent School District,6 years,MORTGAGE,78000.0,,Verified,786xx,TX,15007.0,105051.0,224134,Fully Paid,25000.0,TX,25000.0, 36 months,0.1064,9,13 August 2013,False,INDIVIDUAL,debt_consolidation,Debt Consolidation
Yic9XHhmNlx4YzZjXHgxZlx4MGNMJHpDXHhmZWxceDEyIUxXXHhmOXY8XHhjOFx4ZGQzXHgxYlx4ZDBceGQ2XHhkYVx4ZjZceDk1XHhhNlx4MDFXYic=,Nail Tech,3 years,RENT,21000.0,,Source Verified,606xx,IL,949.0,5696.0,58034,Fully Paid,7325.0,IL,7325.0, 36 months,0.1499,13,14 October 2014,False,INDIVIDUAL,credit_card,Credit card refinancing
YidceDgyfFx4ODZfXHhkYVx4YTFBTlx4MDcvUmNceDk3XHhiOVFceGUyXHhmZFx4YTdceGVhXHhkOTFKXHg5MFBceDliMHdceGQ1XHhjMlx4OTFceDA1XHhkYSc=,,,OWN,99000.0,,Verified,640xx,MO,17610.0,299366.0,133686,Fully Paid,13000.0,MO,13000.0, 36 months,0.1399,15,16 January 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidmXHhiMCBceGY2XHhiY1BceGI5XHg5ZFx4YWZceGQ2UFx4MWNceGFhXHhlY1x4OGFceDkwWkNNXHg4Ylx4YTAkRFx4OGZcblx4OGJceGE5XHhjZk9ceGRiXHhmM1x4ZTMn,Sales representative,1 year,MORTGAGE,60000.0,,Not Verified,209xx,MD,4164.0,29145.0,86750,Current,10000.0,MD,10000.0, 36 months,0.0819,5,19 October 2019,False,Individual,debt_consolidation,Debt consolidation
YidceGI0Mlx4OTZceDhlVkQ4XHhhME1Xb31ceGZkelx4MWVsXHgxNC9ceDlhXHg5MXBFUlx4ZGFceGI0XHgwMFx4MGNXXHhkZVx4OTR8XHg4ZSc=,Client Data Supervisor,2 years,RENT,57000.0,,Not Verified,100xx,NY,2088.0,10441.0,61764,Current,8000.0,NY,8000.0, 36 months,0.0532,3,17 July 2017,False,Individual,debt_consolidation,Debt consolidation
YidbXHgxY0YwXHhhN3dfWX5ceGY3XHhjYVx4MTRpXHhiYWJceGQwd1x4Y2FcdFx4YTU3XHhkNVx4ODAoXHhiZjZceGU4c1x4ZTFceGE4Q1x4ZDMn,SERVICE MANAGER,10+ years,RENT,88000.0,,Not Verified,080xx,NJ,1196.0,13153.0,86218,Fully Paid,10000.0,NJ,10000.0, 36 months,0.079,2,13 December 2013,False,INDIVIDUAL,debt_consolidation,CREDIT CARD PAYMENT
Yic8XHhmN1pceGMzNFx4ZjRXXHgxMVx4OGZceGY0Ky4pXHhjNExceGM1XHhkMFBceGNkXHg4MUBceDhmXHhiZT8sXHhmMFx4ZmYxXHgxY1x4ZDI/Kic=,MAILHANDLER,10+ years,RENT,55692.0,,Source Verified,605xx,IL,1408.0,21120.0,63468,Fully Paid,8000.0,IL,8000.0, 36 months,0.0818,8,15 June 2015,False,Individual,credit_card,Credit card refinancing
YidgXHhiOFx4YjF7XHg5N3BceDE0PTdceGU2XHhhYVx4YWZceDBid2E3XHhlOFx4ZmVJXHgwZjp5R1x4ODRceDdmXHgxZTlceDA4XHgxYlx4YmJceGQxXHhhYSc=,Foreman,2 years,MORTGAGE,80000.0,,Verified,460xx,IN,20839.0,312591.0,261071,Fully Paid,35000.0,IN,35000.0, 60 months,0.1924,21,15 January 2015,False,Individual,credit_card,Credit card refinancing
Yic1WFx4OWJceGRlbVx4MTdceDgyS1x4OGQ8XHhhNil1P1x4YmZceDFmXHg4Zlx4N2ZYXHgxMmVceDg5XHhjNyhceGVkXHgwMlpceGJlXHhhOC4+XHhjYyc=,,,MORTGAGE,71000.0,,Not Verified,140xx,NY,7111.0,170661.0,70118,Fully Paid,8200.0,NY,8200.0, 36 months,0.0976,9,15 December 2015,False,Individual,credit_card,Credit card refinancing
YidceGI0XHhiMlx4MTBceGI1XHhkZm1zfiM7LCRceDlhIVx4OWVceGMxXHg5Nlx4YjlceGE1XHgxYlx4Y2Y+XHhhMVx4YTczXHhkZVx4ZDIkXHhiYlRceGE3XHgwOCc=,,,RENT,65000.0,,Not Verified,071xx,NJ,2175.0,23922.0,92333,Current,10000.0,NJ,10000.0, 36 months,0.118,9,18 November 2018,False,Individual,debt_consolidation,Debt consolidation
YidceGNhXHgwZlRhJG9ceDgzS1xyXHhlNW1CXHhmMlx4ZjZceGEwXHg5Zlx4YTlceGU4OFx4ODRceGRhXHgwY1x4OWR7XHhmZFdceGYwXHg5MVx4YmVceGE3LTon,Collaboration Solution Architect,2 years,RENT,130000.0,,Verified,106xx,NY,3798.0,26588.0,212679,Fully Paid,23000.0,NY,23000.0, 60 months,,9,16 August 2016,False,INDIVIDUAL,credit_card,Credit card refinancing
YidceGQ3XHhlY1x4ODJceGNhXHhkY1x4YWFlXG58XHgxNC5ceGM1V1x4YWZceDEwMFx4Y2JceGIwXHhhZVx4ZTVceGNlXHgxZVx4OTBceGU0UVx4YWRRXHhkMFx4ZGJceGU1XHhjYlx4YTkn,International Sales Manager,8 years,RENT,83000.0,,Verified,913xx,CA,3893.0,38926.0,252550,Late (31-120 days),34850.0,CA,34850.0, 36 months,0.1699,20,17 April 2017,False,Individual,debt_consolidation,Debt consolidation
